Actual,Predicted,Residual,Index
0.625885022,0.63425565420684,-0.00837063220684009,119
0.517317016,0.57324092713271,-0.05592391113271,120
0.702498139,0.6839937913419893,0.018504347658010678,121
0.655946125,0.6656995532813377,-0.009753428281337628,122
0.589374251,0.5983844441781072,-0.00901019317810725,123
0.562764779,0.5779425750428376,-0.015177796042837643,124
0.592772543,0.5954762384938239,-0.0027036954938238766,125
0.536498566,0.562794800407772,-0.026296234407771957,126
0.68098638,0.6558708139670955,0.025115566032904546,127
0.385139808,0.43889107135953215,-0.053751263359532175,128
0.63867531,0.6273453449352611,0.011329965064738934,129
0.410803953,0.46519055141061566,-0.05438659841061566,130
0.440969139,0.47253795791467357,-0.03156881891467356,131
0.720505505,0.6935866557985412,0.026918849201458817,132
0.61184874,0.6221308385702642,-0.010282098570264186,133
0.492711241,0.49828701550553006,-0.00557577450553004,134
0.60564037,0.5935440514859647,0.012096318514035365,135
0.58254561,0.5823870119684228,0.0001585980315772506,136
0.62730383,0.6061272379617635,0.02117659203823652,137
0.674130648,0.6450232693548784,0.029107378645121584,138
0.502333792,0.4955375982640264,0.006796193735973566,139
0.648362322,0.6235415973908377,0.024820724609162292,140
0.502503865,0.5029979144438366,-0.000494049443836575,141
0.608510874,0.5897196709591832,0.01879120304081683,142
0.594229974,0.6133704779311363,-0.01914050393113631,143
0.465825547,0.47477752281629554,-0.008951975816295532,144
0.781873224,0.7337249020838453,0.0481483219161547,145
0.617185052,0.6159649071828271,0.001220144817172808,146
0.58899134,0.5507426775650058,0.03824866243499414,147
0.663642859,0.6509270910273637,0.012715767972636294,148
0.665077347,0.6520415601124617,0.013035786887538259,149
0.662355944,0.6501986243629517,0.012157319637048247,150
0.73104406,0.7024919927341005,0.02855206726589954,151
0.562301409,0.5653148006154497,-0.0030133916154496676,152
0.72137793,0.6902973919877134,0.031080538012286496,153
0.519201146,0.5459138882484328,-0.026712742248432786,154
0.544517917,0.5612718685847162,-0.016753951584716265,155
0.825526091,0.767540216243296,0.057985874756703915,156
0.684238475,0.6689842534803428,0.015254221519657163,157
0.609666951,0.5874406046440624,0.022226346355937565,158
0.593297297,0.5835828321630888,0.009714464836911185,159
0.610234091,0.5935295235406319,0.016704567459368103,160
0.577427351,0.5759437168785047,0.0014836341214953253,161
0.617436582,0.6108363972866805,0.006600184713319468,162
0.556844538,0.5445785588147589,0.012265979185241083,163
0.597242232,0.5907511299475984,0.006491102052401665,164
0.58315792,0.5628517781299862,0.020306141870013783,165
0.497037931,0.5127123705384307,-0.015674439538430673,166
0.714252527,0.6692006569140887,0.04505187008591127,167
0.612565908,0.5974817075554648,0.015084200444535178,168
0.535676166,0.5387579192931844,-0.003081753293184386,169
0.622913556,0.6228378051491529,7.575085084710054e-05,170
0.605595476,0.6087284406976872,-0.0031329646976872016,171
0.639954805,0.6403332645098598,-0.0003784595098598187,172
0.692910955,0.6766617882799624,0.016249166720037622,173
0.517342056,0.5311074218412122,-0.01376536584121213,174
0.674611841,0.6544665432039521,0.0201452977960479,175
0.453030561,0.5059383726674542,-0.05290781166745423,176
0.48928584,0.5191790382459476,-0.02989319824594755,177
0.759384951,0.7169827311727519,0.04240221982724812,178
0.626891092,0.6390246535739862,-0.012133561573986151,179
0.620891332,0.5811925443709365,0.03969878762906354,180
0.534028526,0.5379069784019199,-0.003878452401919974,181
0.529600691,0.5531659470785912,-0.02356525607859128,182
0.537899133,0.5278882763254295,0.010010856674570578,183
0.594905795,0.5801813191243946,0.014724475875605325,184
0.420972736,0.4527911729972923,-0.03181843699729231,185
0.550572872,0.555715151663175,-0.005142279663174931,186
0.482441405,0.49463714534939557,-0.012195740349395578,187
0.553659563,0.537118918233813,0.016540644766186996,188
0.514691033,0.5414408109050888,-0.026749777905088812,189
0.407227644,0.44616342559486727,-0.03893578159486727,190
0.708595175,0.6651539782938172,0.04344119670618285,191
0.565761674,0.5660202571848365,-0.0002585831848365139,192
0.430845221,0.45269644252266344,-0.021851221522663444,193
0.592429409,0.5844405519962059,0.007988857003794037,194
0.622766774,0.6138351897710205,0.00893158422897955,195
0.563283839,0.5570561800943022,0.006227658905697764,196
0.630657534,0.6220436696254491,0.008613864374550917,197
0.535051618,0.501537372638931,0.03351424536106906,198
0.638579875,0.6141716846411002,0.02440819035889985,199
0.504032529,0.5129538097218546,-0.008921280721854608,200
0.384183415,0.4431742027030723,-0.05899078770307231,201
0.674902537,0.6340159185457945,0.04088661845420549,202
0.699559355,0.6983867273257153,0.0011726276742847208,203
0.56650466,0.5452964935456869,0.021208166454313115,204
0.483889241,0.5113467044936202,-0.02745746349362016,205
0.507527467,0.5359116822058524,-0.028384215205852437,206
0.461248643,0.4839123867231781,-0.022663743723178087,207
0.568561991,0.5742539478464442,-0.0056919568464441905,208
0.355996368,0.4062899112429117,-0.05029354324291169,209
0.513528155,0.5271444898019599,-0.013616334801959895,210
0.424888863,0.4766252630331142,-0.051736400033114194,211
0.274853228,0.35089573338583036,-0.07604250538583035,212
0.614416421,0.5956411938054715,0.01877522719452851,213
0.651197517,0.6530912150075833,-0.001893698007583322,214
0.436401471,0.4648929598149364,-0.028491488814936405,215
0.494646317,0.508846314499974,-0.014199997499973971,216
0.555488215,0.5578394979020085,-0.002351282902008478,217
0.4384335,0.45254675161564456,-0.014113251615644584,218
0.607366906,0.5900190405307844,0.01734786546921563,219
0.325394781,0.36545866608200867,-0.04006388508200864,220
0.486707914,0.5088123246258487,-0.02210441062584867,221
0.509593504,0.5106703893405278,-0.0010768853405277445,222
0.328358647,0.37293249139547485,-0.04457384439547485,223
0.561317088,0.556361998316595,0.004955089683404967,224
0.743717211,0.7029249683027315,0.040792242697268444,225
0.426932921,0.45088457453896486,-0.023951653538964834,226
0.527142457,0.5289839891240882,-0.0018415321240882188,227
0.562275108,0.5683092001223776,-0.006034092122377599,228
0.495937338,0.49836113071535726,-0.0024237927153572536,229
0.593267685,0.5853624816380228,0.007905203361977198,230
0.42771186,0.44372984952460265,-0.01601798952460265,231
0.514282815,0.5367244829285527,-0.022441667928552733,232
0.553457283,0.5158789733042213,0.03757830969577869,233
0.511575963,0.5042012556321424,0.007374707367857614,234
0.595075096,0.6266516617441656,-0.031576565744165674,235
0.403174899,0.426492547305117,-0.02331764830511701,236
0.561068221,0.5539641340455838,0.007104086954416222,237
0.72036281,0.6994341113638848,0.02092869863611524,238
0.467182087,0.4771996573229858,-0.01001757032298578,239
0.701214918,0.6361354633611345,0.06507945463886555,240
0.717740727,0.6517550837136004,0.06598564328639966,241
0.685307026,0.619016961497753,0.06629006450224706,242
0.788015327,0.7010738885479493,0.08694143845205071,243
0.570933076,0.5391499279095883,0.03178314809041172,244
0.748488005,0.6648245778274183,0.08366342717258168,245
0.619445885,0.5742474148153713,0.045198470184628636,246
0.606023598,0.5688567447186178,0.03716685328138225,247
0.776343311,0.6925767904499534,0.08376652055004663,248
0.734904459,0.6800003081595952,0.054904150840404786,249
0.673916533,0.5935266334350335,0.08038989956496645,250
0.58737945,0.548711672191781,0.03866777780821906,251
0.619395015,0.5812761377698269,0.038118877230173154,252
0.556647706,0.5198071723317488,0.03684053366825124,253
0.660372962,0.6188274531384457,0.04154550886155428,254
0.477816986,0.4647161250707394,0.013100860929260605,255
0.600129431,0.5628051917971284,0.037324239202871645,256
0.566035086,0.5264731690954065,0.03956191690459343,257
0.48920054,0.47374818537399077,0.015452354626009246,258
0.671717244,0.6108045383493483,0.060912705650651655,259
0.684350329,0.6369827083915339,0.04736762060846611,260
0.483756046,0.46523507827038807,0.018520967729611926,261
0.501426462,0.5016688281339137,-0.00024236613391370732,262
0.557597563,0.5396377782968161,0.017959784703183823,263
0.451288167,0.4646152232208595,-0.013327056220859501,264
0.635525254,0.5983369929869911,0.03718826101300898,265
0.299883868,0.34322014535151546,-0.04333627735151546,266
0.528258587,0.5251977394191215,0.003060847580878434,267
0.452906641,0.46139067339696876,-0.008484032396968766,268
0.349945068,0.37906766066494485,-0.029122592664944824,269
0.589284171,0.5618158474195919,0.02746832358040807,270
0.641093479,0.6269862289833519,0.014107250016648143,271
0.390836354,0.3842592231997452,0.0065771308002547935,272
0.683997847,0.6541873835406167,0.02981046345938332,273
0.725500549,0.6956208705749508,0.02987967842504924,274
0.645934793,0.6240916788216199,0.02184311417838014,275
0.75596195,0.7285464927139182,0.027415457286081746,276
0.575753441,0.5453333198129069,0.03042012118709314,277
0.742221555,0.715312354008365,0.026909200991634963,278
0.589714029,0.5633309886132414,0.02638304038675865,279
0.652266113,0.6272300634821384,0.025036049517861647,280
0.727865437,0.7007194370275793,0.02714599997242062,281
0.595414176,0.573906876745041,0.021507299254958978,282
0.748939269,0.717087319164483,0.03185194983551698,283
0.782876282,0.7476041610184059,0.03527212098159416,284
0.592470682,0.56687215747964,0.025598524520359933,285
0.519738828,0.5224259492173661,-0.0026871212173660286,286
0.509700167,0.5269690938405894,-0.01726892684058945,287
0.529340636,0.5110851523908182,0.018255483609181833,288
0.589661491,0.5842121656388878,0.0054493253611122006,289
0.4145738,0.42706448201325414,-0.01249068201325415,290
0.57126327,0.5538527638257708,0.017410506174229234,291
0.424479642,0.44966553694249484,-0.025185894942494846,292
0.413023856,0.44371200578120734,-0.03068814978120732,293
0.647394164,0.6033474817411366,0.044046682258863434,294
0.559915903,0.5626322383039338,-0.002716335303933781,295
0.460617448,0.45836195365293203,0.0022554943470679545,296
0.535940043,0.5595159827135252,-0.02357593971352523,297
0.552321274,0.5728620411789686,-0.020540767178968578,298
0.520897405,0.5402157569345779,-0.01931835193457787,299
0.579517123,0.5954683146255219,-0.015951191625521832,300
0.470429237,0.492508797051374,-0.022079560051374014,301
0.531812921,0.5655791536633185,-0.03376623266331846,302
0.544149584685026,0.5416134963904471,0.0025360882945789642,303
0.453483579,0.5073575458948165,-0.053873966894816494,304
0.596399102,0.5979076204583145,-0.0015085184583144562,305
0.586770142,0.6135216087769578,-0.026751466776957833,306
0.450557412,0.46118471927535765,-0.010627307275357656,307
0.519546493,0.5430486906689755,-0.023502197668975544,308
0.540297924,0.5718107291127001,-0.03151280511270016,309
0.499966108,0.5137427642811168,-0.01377665628111674,310
0.590471029,0.6030671866850881,-0.012596157685088039,311
0.412925386,0.44510014045898744,-0.03217475445898743,312
0.512136875,0.5511385474797509,-0.03900167247975084,313
0.534798857,0.5125835863425916,0.02221527065740836,314
0.406411935,0.45363728990863533,-0.04722535490863533,315
0.618085419,0.6159699247257222,0.0021154942742778182,316
0.594919737,0.6063091024189236,-0.011389365418923547,317
0.402744859,0.4402266752947034,-0.037481816294703374,318
0.458511337,0.4634104581035854,-0.004899121103585369,319
0.488106995,0.49045302959076725,-0.0023460345907672653,320
0.432534817,0.44159200769455836,-0.009057190694558348,321
0.537121388,0.5264740915376999,0.010647296462300115,322
0.340437004,0.35932007736634436,-0.01888307336634437,323
0.456797972,0.4826005643442513,-0.025802592344251307,324
0.462271901,0.42221537465465603,0.04005652634534396,325
0.436412636,0.44209659077979163,-0.005683954779791611,326
0.519825361,0.5412918988804842,-0.02146653788048425,327
0.363933725,0.38029532662407917,-0.01636160162407918,328
0.587227934,0.5658776698923957,0.02135026410760421,329
0.551930861,0.5407750134818937,0.011155847518106277,330
0.309418189,0.33556478864855893,-0.02614659964855892,331
