country,year,pop_adult,any_account_share,formal_account_share,mobile_account_share,saved_formal,active_accounts,registered_accounts,agents_per_100k
Honduras,2024,7345357.0,0.614884162,0.568202379,0.175431236,0.562806985,,,
Honduras,2024,7345357.0,0.325856754,0.307570617,0.069991021,0.33086046,,,
"Hong Kong Sar, China",2024,6729811.0,0.984932713,0.984932713,,,,,
"Hong Kong Sar, China",2024,6729811.0,0.934275525,0.934275525,,,,,
Hungary,2024,8202714.0,0.899129185,0.899129185,,,,,
Hungary,2024,8202714.0,0.724452651,0.724452651,,,,,
Iceland,2024,322325.0,0.997740688,0.997740688,,,,,
Iceland,2024,322325.0,1.0,1.0,,,,,
India,2024,1077731602.0,0.931356958,0.927445958,0.495372067,0.552913639,,,
India,2024,1077731602.0,0.870775161,0.867183038,0.105779009,0.307622782,,,
Indonesia,2024,211076339.0,0.683276707,0.626772918,0.314061486,0.633529075,,,
Indonesia,2024,211076339.0,0.376382056,0.363802653,0.073412114,0.368702462,,,
"Iran, Islamic Rep.",2024,69914781.0,0.941351573,0.941351573,0.157155686,0.587006886,,,
"Iran, Islamic Rep.",2024,69914781.0,0.83554919,0.83554919,0.067274315,0.230799797,,,
Iraq,2024,28355455.0,0.422564667,0.386545508,0.208469014,0.555230521,,,
Iraq,2024,28355455.0,0.198681619,0.193504271,0.041236671,0.328413247,,,
Ireland,2024,4298252.0,0.985504331,0.985504331,,,,,
Ireland,2024,4298252.0,0.929210413,0.929210413,,,,,
Israel,2024,7062352.0,0.901348815,0.901348815,,,,,
Israel,2024,7062352.0,0.705506296,0.705506296,,,,,
Italy,2024,51829051.0,0.944796603,0.944796603,,,,,
Italy,2024,51829051.0,0.745881587,0.745881587,,,,,
Japan,2024,110011344.0,0.988620554,0.988620554,,,,,
Japan,2024,110011344.0,0.975868079,0.975868079,,,,,
Jordan,2024,7867178.0,0.484374629,0.408170267,0.227949682,0.369749055,,,
Jordan,2024,7867178.0,0.378853729,0.335915003,0.116684438,0.114119414,,,
Kazakhstan,2024,14324777.0,0.912365697,0.896609304,0.518289347,0.557365901,,,
Kazakhstan,2024,14324777.0,0.580864653,0.460862637,0.279767184,0.322099298,,,
Kenya,2024,34616135.0,0.942597629,0.510502327,0.917820763,0.760739603,,,
Kenya,2024,34616135.0,0.816639771,0.33862534,0.787472556,0.581531459,,,
"Korea, Rep.",2024,46039322.0,0.98685613,0.985055054,0.689778305,,,,
"Korea, Rep.",2024,46039322.0,0.8740943,0.8740943,0.138194734,,,,
Kosovo,2024,1382360.0,0.696424097,0.696424097,,0.401278676,,,
Kosovo,2024,1382360.0,0.59844117,0.59844117,,0.311965808,,,
Kuwait,2024,3950546.0,0.761196681,0.761196681,,,,,
Kuwait,2024,3950546.0,0.573478608,0.573478608,,,,,
Kyrgyz Republic,2024,4780143.0,0.758871883,0.735171337,0.333918534,0.46678262,,,
Kyrgyz Republic,2024,4780143.0,0.504794589,0.485607908,0.168640178,0.260764207,,,
Lao Pdr,2024,5322750.0,0.62237431,0.62237431,0.257874494,0.466716069,,,
Lao Pdr,2024,5322750.0,0.273433719,0.267459549,0.059827049,0.309451978,,,
Latvia,2024,1582835.0,0.974694202,0.974694202,,,,,
Latvia,2024,1582835.0,0.856687002,0.856687002,,,,,
Lebanon,2024,4231057.0,0.262776483,0.246627519,,0.300224104,,,
Lebanon,2024,4231057.0,0.161716134,0.149381532,,0.254495454,,,
Lesotho,2024,1504222.0,0.690843175,0.399929969,0.60908799,0.587016836,,,
Lesotho,2024,1504222.0,0.56353745,0.280206464,0.477325699,0.508029538,,,
Liberia,2024,3295997.0,0.729690483,0.204007459,0.692718865,0.810768957,,,
Liberia,2024,3295997.0,0.420683476,0.107220211,0.368988877,0.648343289,,,
Libya,2024,5262910.0,0.355551339,0.355551339,,0.385305583,,,
Libya,2024,5262910.0,0.208789801,0.208789801,,0.286981004,,,
Lithuania,2024,2444088.0,0.988891835,0.988891835,,,,,
Lithuania,2024,2444088.0,1.0,1.0,,,,,
Madagascar,2024,18851036.0,0.489745881,,0.420379656,0.461874616,,,
Madagascar,2024,18851036.0,0.166835993,,0.121527821,0.241312869,,,
Malawi,2024,12384937.0,0.72106605,0.219897711,0.694195824,0.695932134,,,
Malawi,2024,12384937.0,0.433106836,0.092742729,0.402406271,0.586742346,,,
Malaysia,2024,27297352.0,0.924534293,0.906480605,0.526814621,0.678236294,,,
Malaysia,2024,27297352.0,0.744397137,0.740450216,0.128672391,0.382750415,,,
Mali,2024,12725942.0,0.777268667,0.301922716,0.737335589,0.783020807,,,
Mali,2024,12725942.0,0.487312465,0.151643534,0.420824886,0.628896626,,,
Malta,2024,480050.0,0.972371394,0.972371394,,,,,
Malta,2024,480050.0,0.882447081,0.882447081,,,,,
Mauritania,2024,2860979.0,0.443631831,0.443631831,,0.638548662,,,
Mauritania,2024,2860979.0,0.213184896,0.213184896,,0.42852876,,,
Mauritius,2024,1070318.0,0.934463123,0.933086293,0.15862527,0.61000532,,,
Mauritius,2024,1070318.0,0.840962831,0.840962831,0.020852678,0.300130224,,,
Mexico,2024,97411242.0,0.608992292,0.604105491,0.132235959,0.569274248,,,
Mexico,2024,97411242.0,0.352367922,0.342242341,0.040330882,0.282003679,,,
Moldova,2024,1966418.0,0.569653614,0.569653614,,0.414100357,,,
Moldova,2024,1966418.0,0.384001319,0.384001319,,0.373663281,,,
Mongolia,2024,2344987.0,0.994898964,0.994898964,0.692531887,0.5494159,,,
Mongolia,2024,2344987.0,0.951893884,0.949736012,0.505345549,0.29723772,,,
Montenegro,2024,503215.0,0.89063229,0.89063229,,0.479645038,,,
Montenegro,2024,503215.0,0.419977775,0.419977775,,0.182240525,,,
Morocco,2024,27893979.0,0.5452083,0.535563394,,0.343860549,,,
Morocco,2024,27893979.0,0.389193876,0.364412669,,0.146037554,,,
Mozambique,2024,18581790.0,0.817655695,0.481285211,0.761259656,0.683448306,,,
Mozambique,2024,18581790.0,0.456654823,0.178005015,0.359192513,0.412953687,,,
Namibia,2024,1858089.0,0.778438201,0.662138117,0.569629653,0.617185052,,,
Namibia,2024,1858089.0,0.646481061,0.569531081,0.344870241,0.58899134,,,
Nepal,2024,21168213.0,0.687669106,0.612427139,0.341180495,0.466633443,,,
Nepal,2024,21168213.0,0.570633061,0.562856016,0.027317413,0.343113978,,,
Netherlands,2024,15164931.0,0.994828752,0.994828752,,,,,
Netherlands,2024,15164931.0,0.958856565,0.958856565,,,,,
New Zealand,2024,4263369.0,0.988001268,0.988001268,,,,,
New Zealand,2024,4263369.0,0.964921255,0.964921255,,,,,
Nicaragua,2024,4830854.0,0.334624507,0.304735676,,0.474090788,,,
Nicaragua,2024,4830854.0,0.132708968,0.122662529,,0.280073068,,,
Niger,2024,13873697.0,0.364873333,0.285701712,,0.555799868,,,
Niger,2024,13873697.0,0.135414073,0.117266387,,0.322658702,,,
Nigeria,2024,133329232.0,0.796714034,0.78015353,0.4636638,0.750724779,,,
Nigeria,2024,133329232.0,0.421862354,0.363562177,0.152755863,0.685963369,,,
North Macedonia,2024,1515847.0,0.937862973,0.937862973,,0.571088328,,,
North Macedonia,2024,1515847.0,0.656133114,0.656133114,,0.266461891,,,
Norway,2024,4608487.0,0.988286252,0.988286252,,,,,
Norway,2024,4608487.0,0.973865939,0.973865939,,,,,
Oman,2024,3775451.0,0.748711819,0.748711819,,0.401257927,,,
Oman,2024,3775451.0,0.547541406,0.547541406,,0.358496771,,,
Pakistan,2024,155833628.0,0.466859996,0.335103378,0.376437454,0.438873441,,,
Pakistan,2024,155833628.0,0.189106981,0.117771455,0.100074585,0.194351815,,,
Panama,2024,3331755.0,0.703648329,0.666113425,0.470904887,0.58008854,,,
Panama,2024,3331755.0,0.418878748,0.404752445,0.062888522,0.171724305,,,
Paraguay,2024,4874331.0,0.698155485,0.528437004,0.459122826,0.50133395,,,
Paraguay,2024,4874331.0,0.481488589,0.349703458,0.212396209,0.185565669,,,
Peru,2024,25601447.0,0.665090548,0.565819753,0.495334064,0.493617847,,,
Peru,2024,25601447.0,0.296369606,0.227425056,0.133413284,0.216285404,,,
Philippines,2024,82023644.0,0.579031089,0.359376578,0.388456404,0.619285811,,,
Philippines,2024,82023644.0,0.336218006,0.283837232,0.072524305,0.358553725,,,
Poland,2024,31148749.0,0.922050593,0.922050593,,0.658476995,,,
Poland,2024,31148749.0,0.510695031,0.510695031,,0.397672101,,,
Portugal,2024,9214262.0,0.953972858,0.953972858,,,,,
Portugal,2024,9214262.0,0.809267698,0.809267698,,,,,
Romania,2024,16033507.0,0.802727805,0.802727805,,0.533050348,,,
Romania,2024,16033507.0,0.410299291,0.410299291,,0.355807784,,,
Russian Federation,2024,118635010.0,0.813682356,0.812568922,,,,,
Russian Federation,2024,118635010.0,0.627570684,0.627570684,,,,,
Saudi Arabia,2024,25248449.0,0.79316215,0.783945457,0.371786444,0.573966207,,,
Saudi Arabia,2024,25248449.0,0.666383141,0.666383141,0.191082067,0.497198955,,,
Senegal,2024,11094279.0,0.842715538,0.528260532,0.773198112,0.813211234,,,
Senegal,2024,11094279.0,0.736146089,0.463121816,0.630333658,0.764893031,,,
Serbia,2024,5672737.0,0.903513755,0.903513755,,0.569981468,,,
Serbia,2024,5672737.0,0.603410362,0.603410362,,0.2862895,,,
Sierra Leone,2024,5200533.0,0.59026395,0.252604799,0.501991927,0.723437323,,,
Sierra Leone,2024,5200533.0,0.266591901,0.09006766,0.216426162,0.547665793,,,
Singapore,2024,5220107.0,0.986803833,0.985158416,0.590481196,,,,
Singapore,2024,5220107.0,0.876332292,0.876332292,0.230560538,,,,
Slovak Republic,2024,4563499.0,0.95285326,0.95285326,,,,,
Slovak Republic,2024,4563499.0,0.504146285,0.504146285,,,,,
Slovenia,2024,1803880.0,0.988031893,0.988031893,,,,,
Slovenia,2024,1803880.0,0.986317804,0.986317804,,,,,
South Africa,2024,46723498.0,0.856599222,0.828162113,0.355280035,0.565761674,,,
South Africa,2024,46723498.0,0.637209819,0.610148674,0.174147679,0.430845221,,,
Spain,2024,41937630.0,0.988725178,0.988725178,,,,,
Spain,2024,41937630.0,0.976302595,0.976302595,,,,,
Sri Lanka,2024,17109247.0,0.844889283,0.838084272,,0.418706628,,,
Sri Lanka,2024,17109247.0,0.756525965,0.756525965,,0.234731816,,,
Sweden,2024,8719085.0,0.987656606,0.987656606,,,,,
Sweden,2024,8719085.0,0.899102552,0.899102552,,,,,
Switzerland,2024,7553903.0,0.981984222,0.981984222,,,,,
Switzerland,2024,7553903.0,1.0,1.0,,,,,
"Taiwan, China",2024,20437095.0,0.987405183,0.987405183,,,,,
"Taiwan, China",2024,20437095.0,0.802864416,0.802864416,,,,,
Tajikistan,2024,6596875.0,0.585541161,0.565786086,0.174170449,0.307927247,,,
Tajikistan,2024,6596875.0,0.435802726,0.4133819,0.063497297,0.216148191,,,
Tanzania,2024,38155970.0,0.781227104,0.340957601,0.73277539,0.72036281,,,
Tanzania,2024,38155970.0,0.541501416,0.181732785,0.465161217,0.467182087,,,
Thailand,2024,60882768.0,0.939332708,0.938182507,0.66044348,0.819395091,,,
Thailand,2024,60882768.0,0.910017346,0.899915329,0.295029496,0.537212491,,,
Togo,2024,5593530.0,0.725910239,0.456190584,0.640498168,0.700929034,,,
Togo,2024,5593530.0,0.483004245,0.242568208,0.382326683,0.615725869,,,
Trinidad And Tobago,2024,1120989.0,0.809946042,0.809946042,,,,,
Trinidad And Tobago,2024,1120989.0,0.621396541,0.621396541,,,,,
Tunisia,2024,9219268.0,0.458258015,0.456256687,,0.476883335,,,
Tunisia,2024,9219268.0,0.286065552,0.286065552,,0.48899097,,,
Turkiye,2024,66691005.0,0.847600121,0.847004831,0.272071786,0.440756478,,,
Turkiye,2024,66691005.0,0.702950022,0.702950022,0.096772504,0.311640918,,,
Uganda,2024,27277834.0,0.802038806,0.29696439,0.753167318,0.873131602,,,
Uganda,2024,27277834.0,0.648079887,0.225617899,0.594751131,0.791457874,,,
Ukraine,2024,32338724.0,0.877857353,0.877857353,,0.409733874,,,
Ukraine,2024,32338724.0,0.840104631,0.840104631,,0.236234645,,,
United Kingdom,2024,56450851.0,0.9923754,0.9923754,,,,,
United Kingdom,2024,56450851.0,1.0,1.0,,,,,
United States,2024,275987833.0,0.97120979,0.97120979,,,,,
United States,2024,275987833.0,0.927320585,0.927320585,,,,,
Uruguay,2024,2755004.0,0.862754731,0.862754731,,,,,
Uruguay,2024,2755004.0,0.60455236,0.60455236,,,,,
Uzbekistan,2024,24646062.0,0.638574734,0.638574734,,0.349527191,,,
Uzbekistan,2024,24646062.0,0.392590126,0.392590126,,0.189148721,,,
"Venezuela, Rb",2024,20899114.0,0.905329126,0.900823016,0.379876677,0.596735294,,,
"Venezuela, Rb",2024,20899114.0,0.791494147,0.769587272,0.225601512,0.323948931,,,
Viet Nam,2024,76663207.0,0.752195264,0.744765208,0.42209704,0.712990048,,,
Viet Nam,2024,76663207.0,0.334836318,0.331469141,0.115213548,0.469292258,,,
West Bank And Gaza,2024,3183655.0,0.406868232,0.396092883,,0.356897308,,,
West Bank And Gaza,2024,3183655.0,0.345955294,0.34137991,,0.11128042,,,
Zambia,2024,12029200.0,0.842771295,0.308525586,0.823122571,0.782876282,,,
Zambia,2024,12029200.0,0.619882589,0.177962716,0.572758624,0.592470682,,,
Zimbabwe,2024,9588258.0,0.593619449,0.28048826,0.522832481,0.551930861,,,
Zimbabwe,2024,9588258.0,0.338236387,0.111635147,0.290422183,0.309418189,,,
World,2011,,0.50610644,0.50610644,,,,,
World,2014,,0.616740154,0.608543826,0.020785695,,,,
World,2017,,0.693221453,0.678891797,0.044599294,,,,
World,2021,,0.73829921,0.714724042,0.104926593,,,,
World,2024,,0.787424041,0.753073502,0.159704052,,,,
World,2011,,0.547063523,0.547063523,,,,,
World,2011,,0.466275775,0.466275775,,,,,
World,2014,,0.652447254,0.64323138,,,,,
World,2014,,0.581485583,0.574295879,,,,,
World,2017,,0.7281152,0.711367953,,,,,
World,2017,,0.65915362,0.647184332,,,,,
World,2021,,0.762905996,0.737839035,0.123597773,,,,
World,2021,,0.71324877,0.69119229,0.085918775,,,,
World,2024,,0.808552437,0.7713561,0.192129268,,,,
World,2024,,0.766330385,0.734820963,0.127332149,,,,
World,2011,,0.570098791,0.570098791,,,,,
World,2011,,0.414108134,0.414108134,,,,,
World,2014,,0.666017017,0.657101874,,,,,
World,2014,,0.544029715,0.536938786,,,,,
World,2017,,0.745469591,0.729580966,,,,,
World,2017,,0.617234541,0.605191376,,,,,
World,2021,,0.770235276,0.74511525,0.129277851,,,,
World,2021,,0.690288166,0.669035457,0.06831816,,,,
World,2024,,0.829868149,0.792205041,0.198410294,,,,
World,2024,,0.723612994,0.694401256,0.101187528,,,,
World,2011,,0.545471951,0.545471951,,,,,
World,2011,,0.370681065,0.370681065,,,,,
World,2014,,0.65950972,0.652836809,,,,,
World,2014,,0.466451876,0.4529024,,,,,
World,2017,,0.726460446,0.715430581,,,,,
World,2017,,0.572281415,0.545945474,,,,,
World,2021,,0.768695481,0.74944649,0.093722303,,,,
World,2021,,0.629601974,0.590556369,0.144993195,,,,
World,2024,,0.811905054,0.786530252,0.13964138,,,,
World,2024,,0.691037804,0.621348138,0.238694473,,,,
World,2024,,0.75022764,0.708502732,0.164070665,,,,
World,2024,,0.817706947,0.78810514,0.16661713,,,,
World,2011,,0.387181982,0.387181982,,,,,
World,2011,,0.572021519,0.572021519,,,,,
World,2014,,0.492185426,0.485310201,,,,,
World,2014,,0.696245166,0.687035765,,,,,
World,2017,,0.607762004,0.594828392,,,,,
World,2017,,0.752270454,0.736968975,,,,,
World,2021,,0.635661151,0.613281516,0.084880186,,,,
World,2021,,0.753134379,0.717467244,0.170926632,,,,
World,2024,,0.671802504,0.635829287,0.130366007,,,,
World,2024,,0.805506924,0.752459678,0.271974438,,,,
World,2011,,0.661010655,0.661010655,,,,,
World,2011,,0.369576703,0.369576703,,,,,
World,2014,,0.730431748,0.724429589,,,,,
World,2014,,0.481545721,0.470748239,,,,,
World,2017,,0.788977149,0.77595088,,,,,
World,2017,,0.575302872,0.559206008,,,,,
World,2021,,0.825509549,0.801532556,0.143769396,,,,
World,2021,,0.63306391,0.609835532,0.056722931,,,,
World,2024,,0.856061089,0.821304334,0.21025659,,,,
World,2024,,0.696263076,0.662317851,0.092997352,,,,
Developing Economies,2011,,0.416372667,0.416372667,,,,,
Developing Economies,2014,,0.547377867,0.537330459,0.025119968,0.531957252,,,
Developing Economies,2017,,0.639663468,0.622127673,0.053484854,0.4379041616701909,,,
Developing Economies,2021,,0.690001519,0.66127571,0.127402681,0.422519897,,,
Developing Economies,2024,,0.754463783,0.713223553,0.183480079,0.545221471,,,
Developing Economies,2011,,0.464691312,0.464691312,,,,,
Developing Economies,2011,,0.368805628,0.368805628,,,,,
Developing Economies,2014,,0.591038288,0.579765793,,0.555935699,,,
Developing Economies,2014,,0.50403959,0.495208232,,0.508155728,,,
Developing Economies,2017,,0.681047579,0.660586784,,0.475870676,,,
Developing Economies,2017,,0.599056559,0.584390831,,0.400650665,,,
Developing Economies,2021,,0.721420894,0.690991192,0.149516124,0.437772089,,,
Developing Economies,2021,,0.657804245,0.630824514,0.10474174,0.406890083,,,
Developing Economies,2024,,0.779199867,0.734577087,0.221211806,0.569094144,,,
Developing Economies,2024,,0.729736033,0.691877213,0.145761062,0.521296872,,,
Developing Economies,2011,,0.495902464,0.495902464,,,,,
Developing Economies,2011,,0.299174313,0.299174313,,,,,
Developing Economies,2014,,0.602848751,0.591924092,,0.596232881,,,
Developing Economies,2014,,0.465265877,0.456563722,,0.435219389,,,
Developing Economies,2017,,0.696938662,0.677433758,,0.515532053,,,
Developing Economies,2017,,0.557027115,0.542352188,,0.325190157,,,
Developing Economies,2021,,0.725825586,0.695214746,0.15703585,0.490863067,,,
Developing Economies,2021,,0.636154656,0.610262222,0.082861305,0.319793836,,,
Developing Economies,2024,,0.80273082,0.757519375,0.228875771,0.624708123,,,
Developing Economies,2024,,0.681859783,0.646777602,0.114840537,0.425479221,,,
Developing Economies,2011,,0.449532517,0.449532517,,,,,
Developing Economies,2011,,0.312078473,0.312078473,,,,,
Developing Economies,2014,,0.588200764,0.579840843,,0.558909159,,,
Developing Economies,2014,,0.416680363,0.401230344,,0.445668741,,,
Developing Economies,2017,,0.669963327,0.656163096,,0.445655359,,,
Developing Economies,2017,,0.53989797,0.51006243,,0.412382522,,,
Developing Economies,2021,,0.719984037,0.695948551,0.116542815,0.427013719,,,
Developing Economies,2021,,0.593848368,0.550080814,0.162229988,0.408108326,,,
Developing Economies,2024,,0.778743142,0.747737767,0.161917893,0.553685834,,,
Developing Economies,2024,,0.666778548,0.588574998,0.261352208,0.515018333,,,
Developing Economies,2024,,0.712707488,0.663232307,0.192114603,0.473352562,,,
Developing Economies,2024,,0.788992982,0.753181991,0.187301234,0.60755455,,,
Developing Economies,2011,,0.290253466,0.290253466,,,,,
Developing Economies,2011,,0.502454645,0.502454645,,,,,
Developing Economies,2014,,0.406697004,0.398298035,,0.401328863,,,
Developing Economies,2014,,0.641924199,0.630768921,,0.619747809,,,
Developing Economies,2017,,0.550801071,0.535235365,,0.320850946,,,
Developing Economies,2017,,0.702670899,0.683726722,,0.520570768,,,
Developing Economies,2021,,0.558991533,0.531019398,0.105894437,0.262660712,,,
Developing Economies,2021,,0.681762631,0.634395753,0.226039789,0.446968039,,,
Developing Economies,2024,,0.601839849,0.55559487,0.160072269,0.32910154,,,
Developing Economies,2024,,0.755612802,0.686993031,0.336819974,0.531888191,,,
Developing Economies,2011,,0.525515339,0.525515339,,,,,
Developing Economies,2011,,0.34997414,0.34997414,,,,,
Developing Economies,2014,,0.640524974,0.63204151,,0.578807668,,,
Developing Economies,2014,,0.466435158,0.455055813,,0.490953516,,,
Developing Economies,2017,,0.725459327,0.707343347,,0.520122604,,,
Developing Economies,2017,,0.559948317,0.542850145,,0.360676673,,,
Developing Economies,2021,,0.766999755,0.733283324,0.201359852,0.516721104,,,
Developing Economies,2021,,0.621033137,0.596673129,0.059444818,0.336462411,,,
Developing Economies,2024,,0.816875647,0.769656189,0.269959276,0.640501866,,,
Developing Economies,2024,,0.690736528503406,0.655370996,0.096368802,0.45230049,,,
East Asia & Pacific (Excluding High Income),2011,,0.549851834,0.549851834,,,,,
Europe & Central Asia (Excluding High Income),2011,,0.444287205,0.444287205,,,,,
Middle East & North Africa (Excluding High Income),2011,,0.3295567,0.3295567,,,,,
Sub-Saharan Africa (Excluding High Income),2011,,0.233105682,0.233105682,,,,,
East Asia & Pacific (Excluding High Income),2014,,0.688136459,0.686076236,0.00409759,0.710112196,,,
Europe & Central Asia (Excluding High Income),2014,,0.573789112,0.573445062,0.001571051,0.383958057,,,
Middle East & North Africa (Excluding High Income),2014,,0.424508791,0.422710692,0.017105702,0.360183655,,,
Sub-Saharan Africa (Excluding High Income),2014,,0.341808759,0.288852362,0.113834684,0.595648357,,,
East Asia & Pacific (Excluding High Income),2017,,0.703695935,0.701069579,0.01232804,0.521806048,,,
Europe & Central Asia (Excluding High Income),2017,,0.655453686,0.653193396,0.033315735,0.376638992,,,
Middle East & North Africa (Excluding High Income),2017,,0.53042808,0.523510646,0.09161093,0.375627098,,,
Sub-Saharan Africa (Excluding High Income),2017,,0.424583147,0.328046535,0.205407906,0.543909034,,,
East Asia & Pacific (Excluding High Income),2021,,0.797010613,0.789460599,0.063435433,0.583644909,,,
Europe & Central Asia (Excluding High Income),2021,,0.775996414,0.769528616,0.171931867,0.292777451,,,
Middle East & North Africa (Excluding High Income),2021,,0.454130527,0.443243961,0.054282593,0.340248048,,,
Sub-Saharan Africa (Excluding High Income),2021,,0.492735586,0.361468719,0.272870258,0.520305526,,,
East Asia & Pacific (Excluding High Income),2024,,0.83343266,0.821925209,0.069058118,0.71172144,,,
Europe & Central Asia (Excluding High Income),2024,,0.778490635,0.775779213,0.106686028,0.406429594,,,
Middle East & North Africa (Excluding High Income),2024,,0.529089187,0.49974486,0.10709366,0.351251841,,,
Sub-Saharan Africa (Excluding High Income),2024,,0.581823875,0.378459833,0.399929245,0.607496841,,,
East Asia & Pacific (Excluding High Income),2014,,0.707171034,0.705730504,,0.72421105,,,
East Asia & Pacific (Excluding High Income),2014,,0.668974636,0.666290577,,0.695919089,,,
Europe & Central Asia (Excluding High Income),2014,,0.587540548,0.587195276,,0.405289725,,,
Europe & Central Asia (Excluding High Income),2014,,0.562053147,0.561710141,,0.364720023,,,
Middle East & North Africa (Excluding High Income),2014,,0.482597344,0.480089642,,0.382362342,,,
Middle East & North Africa (Excluding High Income),2014,,0.365776,0.364695375,,0.337758993,,,
Sub-Saharan Africa (Excluding High Income),2014,,0.385609177,0.327333235,0.126450324,0.616561612,,,
Sub-Saharan Africa (Excluding High Income),2014,,0.29889346,0.251149112,0.101473981,0.575157717,,,
East Asia & Pacific (Excluding High Income),2017,,0.730278059,0.727705523,,0.559490799,,,
East Asia & Pacific (Excluding High Income),2017,,0.677363883,0.674684212,,0.484475816,,,
Europe & Central Asia (Excluding High Income),2017,,0.687526772,0.68536584,,0.400108664,,,
Europe & Central Asia (Excluding High Income),2017,,0.6276689,0.625322535,,0.35557115,,,
Middle East & North Africa (Excluding High Income),2017,,0.589926828,0.578048584,,0.417182391,,,
Middle East & North Africa (Excluding High Income),2017,,0.471511934,0.469506735,,0.334478709,,,
Sub-Saharan Africa (Excluding High Income),2017,,0.483102191,0.383871293,0.230802646,0.574191968,,,
Sub-Saharan Africa (Excluding High Income),2017,,0.367369504,0.273467077,0.180579654,0.514301631,,,
East Asia & Pacific (Excluding High Income),2021,,0.815342137,0.807682408,,0.576272348,,,
East Asia & Pacific (Excluding High Income),2021,,0.777429696,0.769996874,,0.591519951,,,
Europe & Central Asia (Excluding High Income),2021,,0.809442601,0.802057833,0.187341638,0.324882145,,,
Europe & Central Asia (Excluding High Income),2021,,0.746020415,0.740374449,0.158120929,0.263019293,,,
Middle East & North Africa (Excluding High Income),2021,,0.5164053,0.503025168,,0.35379537,,,
Middle East & North Africa (Excluding High Income),2021,,0.390637043,0.382292842,,0.326435606,,,
Sub-Saharan Africa (Excluding High Income),2021,,0.554872149,0.418260095,0.303204097,0.550136293,,,
Sub-Saharan Africa (Excluding High Income),2021,,0.433038804,0.306907246,0.243727472,0.491646059,,,
East Asia & Pacific (Excluding High Income),2024,,0.83178967,0.82165901,,0.714290543,,,
East Asia & Pacific (Excluding High Income),2024,,0.835134063,0.822200873,,0.709060998,,,
Europe & Central Asia (Excluding High Income),2024,,0.820695961,0.817650713,0.137390379,0.433063108,,,
Europe & Central Asia (Excluding High Income),2024,,0.739368697,0.736966713,0.078224839,0.381253662,,,
Middle East & North Africa (Excluding High Income),2024,,0.600897776,0.558503253,0.150286102,0.395512565,,,
Middle East & North Africa (Excluding High Income),2024,,0.456286016,0.440172637,0.063302984,0.306378086,,,
Sub-Saharan Africa (Excluding High Income),2024,,0.643609216,0.434888756,0.458386157,0.626060502,,,
Sub-Saharan Africa (Excluding High Income),2024,,0.522979999131369,0.324717367,0.344255339,0.589816955,,,
East Asia & Pacific (Excluding High Income),2014,,0.738469555,0.736409531,,0.780138649,,,
East Asia & Pacific (Excluding High Income),2014,,0.613439438,0.611378919,,0.606189173,,,
Europe & Central Asia (Excluding High Income),2014,,0.611094387,0.610692163,,0.432232317,,,
Europe & Central Asia (Excluding High Income),2014,,0.514617352,0.514365575,,0.304597125,,,
Middle East & North Africa (Excluding High Income),2014,,0.465418271,0.462446859,,0.426539899,,,
Middle East & North Africa (Excluding High Income),2014,,0.361815145,0.361815145,,0.258492926,,,
Sub-Saharan Africa (Excluding High Income),2014,,0.415154155,0.358536265,0.137515196,0.634932064,,,
Sub-Saharan Africa (Excluding High Income),2014,,0.236058725,0.187587301,0.079995774,0.53727102,,,
East Asia & Pacific (Excluding High Income),2017,,0.777242563,0.773740371,,0.63174416,,,
East Asia & Pacific (Excluding High Income),2017,,0.602787594,0.601362913,,0.37096742,,,
Europe & Central Asia (Excluding High Income),2017,,0.710721464,0.708836112,,0.439738021,,,
Europe & Central Asia (Excluding High Income),2017,,0.572276996,0.569452432,,0.281558343,,,
Middle East & North Africa (Excluding High Income),2017,,0.57928049,0.571000572,,0.445447778,,,
Middle East & North Africa (Excluding High Income),2017,,0.456910141,0.452043108,,0.270554034,,,
Sub-Saharan Africa (Excluding High Income),2017,,0.496640025,0.395372975,0.2430183,0.594689677,,,
Sub-Saharan Africa (Excluding High Income),2017,,0.318344031,0.228104054,0.150513629,0.468767183,,,
East Asia & Pacific (Excluding High Income),2021,,0.840208566,0.832963193,,0.668226503,,,
East Asia & Pacific (Excluding High Income),2021,,0.732185415,0.724178239,,0.456717165,,,
Europe & Central Asia (Excluding High Income),2021,,0.815411977,0.808835842,0.190364192,0.36228075,,,
Europe & Central Asia (Excluding High Income),2021,,0.716695807,0.710391003,0.144200486,0.188120452,,,
Middle East & North Africa (Excluding High Income),2021,,0.498430266,0.485721202,,0.397786329,,,
Middle East & North Africa (Excluding High Income),2021,,0.387549842,0.379402416,,0.253770379,,,
Sub-Saharan Africa (Excluding High Income),2021,,0.56476554,0.420160263,0.327899904,0.588549635,,,
Sub-Saharan Africa (Excluding High Income),2021,,0.384300402,0.273113415,0.190027643,0.41756962,,,
East Asia & Pacific (Excluding High Income),2024,,0.884031978,0.870327331,,0.800773656,,,
East Asia & Pacific (Excluding High Income),2024,,0.757404774,0.749198715,,0.577916241,,,
Europe & Central Asia (Excluding High Income),2024,,0.823266487,0.820339012,0.127349538,0.475851263,,,
Europe & Central Asia (Excluding High Income),2024,,0.711239633,0.708852711,0.07565051,0.302079176,,,
Middle East & North Africa (Excluding High Income),2024,,0.575725753,0.543909129,0.132885423,0.416171679,,,
