country,year,pop_adult,any_account_share,formal_account_share,mobile_account_share,saved_formal,active_accounts,registered_accounts,agents_per_100k,active_accounts_per_1000,mobile_to_formal_ratio,delta_active_accounts,delta_mobile_account_share,sadc_mobile_avg,relative_penetration_index
Nepal,2024,21168213.0,0.687669106,0.612427139,0.341180495,0.466633443,,,,,0.5570956498712575,,,0.4955959421417323,-0.15441544714173233
Nepal,2024,21168213.0,0.570633061,0.562856016,0.027317413,0.343113978,,,,,0.04853357203878585,,-0.31386308199999996,0.4955959421417323,-0.4682785291417323
Netherlands,2024,15164931.0,0.994828752,0.994828752,,,,,,,,,,0.4955959421417323,
Netherlands,2024,15164931.0,0.958856565,0.958856565,,,,,,,,,,0.4955959421417323,
New Zealand,2024,4263369.0,0.988001268,0.988001268,,,,,,,,,,0.4955959421417323,
New Zealand,2024,4263369.0,0.964921255,0.964921255,,,,,,,,,,0.4955959421417323,
Nicaragua,2024,4830854.0,0.334624507,0.304735676,,0.474090788,,,,,,,,0.4955959421417323,
Nicaragua,2024,4830854.0,0.132708968,0.122662529,,0.280073068,,,,,,,,0.4955959421417323,
Niger,2024,13873697.0,0.364873333,0.285701712,,0.555799868,,,,,,,,0.4955959421417323,
Niger,2024,13873697.0,0.135414073,0.117266387,,0.322658702,,,,,,,,0.4955959421417323,
Nigeria,2024,133329232.0,0.796714034,0.78015353,0.4636638,0.750724779,,,,,0.5943237864987935,,,0.4955959421417323,-0.03193214214173229
Nigeria,2024,133329232.0,0.421862354,0.363562177,0.152755863,0.685963369,,,,,0.42016434234301553,,-0.310907937,0.4955959421417323,-0.3428400791417323
North Macedonia,2024,1515847.0,0.937862973,0.937862973,,0.571088328,,,,,,,,0.4955959421417323,
North Macedonia,2024,1515847.0,0.656133114,0.656133114,,0.266461891,,,,,,,,0.4955959421417323,
Norway,2024,4608487.0,0.988286252,0.988286252,,,,,,,,,,0.4955959421417323,
Norway,2024,4608487.0,0.973865939,0.973865939,,,,,,,,,,0.4955959421417323,
Oman,2024,3775451.0,0.748711819,0.748711819,,0.401257927,,,,,,,,0.4955959421417323,
Oman,2024,3775451.0,0.547541406,0.547541406,,0.358496771,,,,,,,,0.4955959421417323,
Pakistan,2024,155833628.0,0.466859996,0.335103378,0.376437454,0.438873441,,,,,1.1233472376396039,,,0.4955959421417323,-0.1191584881417323
Pakistan,2024,155833628.0,0.189106981,0.117771455,0.100074585,0.194351815,,,,,0.8497354898094789,,-0.276362869,0.4955959421417323,-0.3955213571417323
Panama,2024,3331755.0,0.703648329,0.666113425,0.470904887,0.58008854,,,,,0.7069439968125548,,,0.4955959421417323,-0.02469105514173231
Panama,2024,3331755.0,0.418878748,0.404752445,0.062888522,0.171724305,,,,,0.15537527389118058,,-0.408016365,0.4955959421417323,-0.4327074201417323
Paraguay,2024,4874331.0,0.698155485,0.528437004,0.459122826,0.50133395,,,,,0.8688317103546366,,0.208241817,0.4955959421417323,-0.03647311614173232
Paraguay,2024,4874331.0,0.481488589,0.349703458,0.212396209,0.185565669,,,,,0.6073609057649066,,-0.24672661699999998,0.4955959421417323,-0.2831997331417323
Peru,2024,25601447.0,0.665090548,0.565819753,0.495334064,0.493617847,,,,,0.8754273094456637,,0.474197851,0.4955959421417323,-0.00026187814173228574
Peru,2024,25601447.0,0.296369606,0.227425056,0.133413284,0.216285404,,,,,0.5866252661272292,,-0.36192078000000005,0.4955959421417323,-0.36218265814173234
Philippines,2024,82023644.0,0.579031089,0.359376578,0.388456404,0.619285811,,,,,1.0809174213907728,,0.26884403199999996,0.4955959421417323,-0.10713953814173233
Philippines,2024,82023644.0,0.336218006,0.283837232,0.072524305,0.358553725,,,,,0.25551371287329916,,-0.31593209899999997,0.4955959421417323,-0.4230716371417323
Poland,2024,31148749.0,0.922050593,0.922050593,,0.658476995,,,,,,,,0.4955959421417323,
Poland,2024,31148749.0,0.510695031,0.510695031,,0.397672101,,,,,,,,0.4955959421417323,
Portugal,2024,9214262.0,0.953972858,0.953972858,,,,,,,,,,0.4955959421417323,
Portugal,2024,9214262.0,0.809267698,0.809267698,,,,,,,,,,0.4955959421417323,
Romania,2024,16033507.0,0.802727805,0.802727805,,0.533050348,,,,,,,,0.4955959421417323,
Romania,2024,16033507.0,0.410299291,0.410299291,,0.355807784,,,,,,,,0.4955959421417323,
Russian Federation,2024,118635010.0,0.813682356,0.812568922,,,,,,,,,,0.4955959421417323,
Russian Federation,2024,118635010.0,0.627570684,0.627570684,,,,,,,,,,0.4955959421417323,
Saudi Arabia,2024,25248449.0,0.79316215,0.783945457,0.371786444,0.573966207,,,,,0.4742503967339146,,,0.4955959421417323,-0.12380949814173231
Saudi Arabia,2024,25248449.0,0.666383141,0.666383141,0.191082067,0.497198955,,,,,0.28674504987214255,,-0.180704377,0.4955959421417323,-0.30451387514173234
Senegal,2024,11094279.0,0.842715538,0.528260532,0.773198112,0.813211234,,,,,1.4636681432032481,,0.386392569,0.4955959421417323,0.2776021698582677
Senegal,2024,11094279.0,0.736146089,0.463121816,0.630333658,0.764893031,,,,,1.3610536930525423,,-0.14286445400000003,0.4955959421417323,0.13473771585826766
Serbia,2024,5672737.0,0.903513755,0.903513755,,0.569981468,,,,,,,,0.4955959421417323,
Serbia,2024,5672737.0,0.603410362,0.603410362,,0.2862895,,,,,,,,0.4955959421417323,
Sierra Leone,2024,5200533.0,0.59026395,0.252604799,0.501991927,0.723437323,,,,,1.9872620353503259,,0.355228652,0.4955959421417323,0.006395984858267645
Sierra Leone,2024,5200533.0,0.266591901,0.09006766,0.216426162,0.547665793,,,,,2.4029286649614305,,-0.28556576499999997,0.4955959421417323,-0.2791697801417323
Singapore,2024,5220107.0,0.986803833,0.985158416,0.590481196,,,,,,0.5993768985880541,,0.5285311020000001,0.4955959421417323,0.09488525385826774
Singapore,2024,5220107.0,0.876332292,0.876332292,0.230560538,,,,,,0.26309716086554985,,-0.35992065800000006,0.4955959421417323,-0.2650354041417323
Slovak Republic,2024,4563499.0,0.95285326,0.95285326,,,,,,,,,,0.4955959421417323,
Slovak Republic,2024,4563499.0,0.504146285,0.504146285,,,,,,,,,,0.4955959421417323,
Slovenia,2024,1803880.0,0.988031893,0.988031893,,,,,,,,,,0.4955959421417323,
Slovenia,2024,1803880.0,0.986317804,0.986317804,,,,,,,,,,0.4955959421417323,
South Africa,2024,46723498.0,0.856599222,0.828162113,0.355280035,0.565761674,,,,,0.42899817490201947,,0.110394044,0.4955959421417323,-0.1403159071417323
South Africa,2024,46723498.0,0.637209819,0.610148674,0.174147679,0.430845221,,,,,0.28541843393402183,,-0.181132356,0.4955959421417323,-0.3214482631417323
Spain,2024,41937630.0,0.988725178,0.988725178,,,,,,,,,,0.4955959421417323,
Spain,2024,41937630.0,0.976302595,0.976302595,,,,,,,,,,0.4955959421417323,
Sri Lanka,2024,17109247.0,0.844889283,0.838084272,,0.418706628,,,,,,,,0.4955959421417323,
Sri Lanka,2024,17109247.0,0.756525965,0.756525965,,0.234731816,,,,,,,,0.4955959421417323,
Sweden,2024,8719085.0,0.987656606,0.987656606,,,,,,,,,,0.4955959421417323,
Sweden,2024,8719085.0,0.899102552,0.899102552,,,,,,,,,,0.4955959421417323,
Switzerland,2024,7553903.0,0.981984222,0.981984222,,,,,,,,,,0.4955959421417323,
Switzerland,2024,7553903.0,1.0,1.0,,,,,,,,,,0.4955959421417323,
"Taiwan, China",2024,20437095.0,0.987405183,0.987405183,,,,,,,,,,0.4955959421417323,
"Taiwan, China",2024,20437095.0,0.802864416,0.802864416,,,,,,,,,,0.4955959421417323,
Tajikistan,2024,6596875.0,0.585541161,0.565786086,0.174170449,0.307927247,,,,,0.307837985609282,,,0.4955959421417323,-0.3214254931417323
Tajikistan,2024,6596875.0,0.435802726,0.4133819,0.063497297,0.216148191,,,,,0.15360444421973965,,-0.11067315200000001,0.4955959421417323,-0.4320986451417323
Tanzania,2024,38155970.0,0.781227104,0.340957601,0.73277539,0.72036281,,,,,2.1491686586567695,,0.34446615700000005,0.4955959421417323,0.23717944785826772
Tanzania,2024,38155970.0,0.541501416,0.181732785,0.465161217,0.467182087,,,,,2.559588887607704,,-0.267614173,0.4955959421417323,-0.03043472514173229
Thailand,2024,60882768.0,0.939332708,0.938182507,0.66044348,0.819395091,,,,,0.7039605567917501,,0.19127578199999995,0.4955959421417323,0.16484753785826767
Thailand,2024,60882768.0,0.910017346,0.899915329,0.295029496,0.537212491,,,,,0.3278413940651965,,-0.36541398399999997,0.4955959421417323,-0.2005664461417323
Togo,2024,5593530.0,0.725910239,0.456190584,0.640498168,0.700929034,,,,,1.4040144414729963,,0.33710396500000006,0.4955959421417323,0.14490222585826773
Togo,2024,5593530.0,0.483004245,0.242568208,0.382326683,0.615725869,,,,,1.5761615512285105,,-0.25817148500000003,0.4955959421417323,-0.1132692591417323
Trinidad And Tobago,2024,1120989.0,0.809946042,0.809946042,,,,,,,,,,0.4955959421417323,
Trinidad And Tobago,2024,1120989.0,0.621396541,0.621396541,,,,,,,,,,0.4955959421417323,
Tunisia,2024,9219268.0,0.458258015,0.456256687,,0.476883335,,,,,,,,0.4955959421417323,
Tunisia,2024,9219268.0,0.286065552,0.286065552,,0.48899097,,,,,,,,0.4955959421417323,
Turkiye,2024,66691005.0,0.847600121,0.847004831,0.272071786,0.440756478,,,,,0.32121633318051285,,0.197385215,0.4955959421417323,-0.22352415614173232
Turkiye,2024,66691005.0,0.702950022,0.702950022,0.096772504,0.311640918,,,,,0.13766626498519405,,-0.175299282,0.4955959421417323,-0.3988234381417323
Uganda,2024,27277834.0,0.802038806,0.29696439,0.753167318,0.873131602,,,,,2.5362209859572724,,0.33251305900000006,0.4955959421417323,0.2575713758582677
Uganda,2024,27277834.0,0.648079887,0.225617899,0.594751131,0.791457874,,,,,2.636099057903203,,-0.15841618700000004,0.4955959421417323,0.09915518885826768
Ukraine,2024,32338724.0,0.877857353,0.877857353,,0.409733874,,,,,,,,0.4955959421417323,
Ukraine,2024,32338724.0,0.840104631,0.840104631,,0.236234645,,,,,,,,0.4955959421417323,
United Kingdom,2024,56450851.0,0.9923754,0.9923754,,,,,,,,,,0.4955959421417323,
United Kingdom,2024,56450851.0,1.0,1.0,,,,,,,,,,0.4955959421417323,
United States,2024,275987833.0,0.97120979,0.97120979,,,,,,,,,,0.4955959421417323,
United States,2024,275987833.0,0.927320585,0.927320585,,,,,,,,,,0.4955959421417323,
Uruguay,2024,2755004.0,0.862754731,0.862754731,,,,,,,,,,0.4955959421417323,
Uruguay,2024,2755004.0,0.60455236,0.60455236,,,,,,,,,,0.4955959421417323,
Uzbekistan,2024,24646062.0,0.638574734,0.638574734,,0.349527191,,,,,,,,0.4955959421417323,
Uzbekistan,2024,24646062.0,0.392590126,0.392590126,,0.189148721,,,,,,,,0.4955959421417323,
"Venezuela, Rb",2024,20899114.0,0.905329126,0.900823016,0.379876677,0.596735294,,,,,0.4216995683422902,,0.137262331,0.4955959421417323,-0.11571926514173231
"Venezuela, Rb",2024,20899114.0,0.791494147,0.769587272,0.225601512,0.323948931,,,,,0.29314610598185675,,-0.154275165,0.4955959421417323,-0.2699944301417323
Viet Nam,2024,76663207.0,0.752195264,0.744765208,0.42209704,0.712990048,,,,,0.5667518238848772,,0.400803406,0.4955959421417323,-0.07349890214173233
Viet Nam,2024,76663207.0,0.334836318,0.331469141,0.115213548,0.469292258,,,,,0.34758453728879696,,-0.306883492,0.4955959421417323,-0.3803823941417323
West Bank And Gaza,2024,3183655.0,0.406868232,0.396092883,,0.356897308,,,,,,,,0.4955959421417323,
West Bank And Gaza,2024,3183655.0,0.345955294,0.34137991,,0.11128042,,,,,,,,0.4955959421417323,
Zambia,2024,12029200.0,0.842771295,0.308525586,0.823122571,0.782876282,,,,,2.6679232075099275,,0.543562825,0.4955959421417323,0.32752662885826767
Zambia,2024,12029200.0,0.619882589,0.177962716,0.572758624,0.592470682,,,,,3.2184192109093233,,-0.250363947,0.4955959421417323,0.07716268185826769
Zimbabwe,2024,9588258.0,0.593619449,0.28048826,0.522832481,0.551930861,,,,,1.8640084294437138,,0.153036524,0.4955959421417323,0.02723653885826771
Zimbabwe,2024,9588258.0,0.338236387,0.111635147,0.290422183,0.309418189,,,,,2.6015299912669976,,-0.23241029800000002,0.4955959421417323,-0.2051737591417323
World,2011,,0.50610644,0.50610644,,,,,,,,,,,
World,2014,,0.616740154,0.608543826,0.020785695,,,,,,0.034156447098684393,,,0.1794154358955224,-0.1586297408955224
World,2017,,0.693221453,0.678891797,0.044599294,,,,,,0.06569425967007228,,0.023813598999999998,0.3023081295949162,-0.2577088355949162
World,2021,,0.73829921,0.714724042,0.104926593,,,,,,0.14680714070620282,,0.060327299,0.3974811020909091,-0.2925545090909091
World,2024,,0.787424041,0.753073502,0.159704052,,,,,,0.21206967391079445,,0.054777459000000014,0.4955959421417323,-0.33589189014173226
World,2011,,0.547063523,0.547063523,,,,,,,,,,,
World,2011,,0.466275775,0.466275775,,,,,,,,,,,
World,2014,,0.652447254,0.64323138,,,,,,,,,,0.1794154358955224,
World,2014,,0.581485583,0.574295879,,,,,,,,,,0.1794154358955224,
World,2017,,0.7281152,0.711367953,,,,,,,,,,0.3023081295949162,
World,2017,,0.65915362,0.647184332,,,,,,,,,,0.3023081295949162,
World,2021,,0.762905996,0.737839035,0.123597773,,,,,,0.16751319344333684,,,0.3974811020909091,-0.27388332909090907
World,2021,,0.71324877,0.69119229,0.085918775,,,,,,0.12430516983920639,,-0.03767899799999999,0.3974811020909091,-0.3115623270909091
World,2024,,0.808552437,0.7713561,0.192129268,,,,,,0.24907985818741823,,0.10621049299999999,0.4955959421417323,-0.30346667414173234
World,2024,,0.766330385,0.734820963,0.127332149,,,,,,0.17328322872029986,,-0.06479711899999999,0.4955959421417323,-0.3682637931417323
World,2011,,0.570098791,0.570098791,,,,,,,,,,,
World,2011,,0.414108134,0.414108134,,,,,,,,,,,
World,2014,,0.666017017,0.657101874,,,,,,,,,,0.1794154358955224,
World,2014,,0.544029715,0.536938786,,,,,,,,,,0.1794154358955224,
World,2017,,0.745469591,0.729580966,,,,,,,,,,0.3023081295949162,
World,2017,,0.617234541,0.605191376,,,,,,,,,,0.3023081295949162,
World,2021,,0.770235276,0.74511525,0.129277851,,,,,,0.17350047660412266,,,0.3974811020909091,-0.2682032510909091
World,2021,,0.690288166,0.669035457,0.06831816,,,,,,0.1021144085641488,,-0.060959690999999996,0.3974811020909091,-0.32916294209090907
World,2024,,0.829868149,0.792205041,0.198410294,,,,,,0.2504532081108027,,0.13009213399999997,0.4955959421417323,-0.2971856481417323
World,2024,,0.723612994,0.694401256,0.101187528,,,,,,0.14571910278918043,,-0.09722276599999999,0.4955959421417323,-0.39440841414173233
World,2011,,0.545471951,0.545471951,,,,,,,,,,,
World,2011,,0.370681065,0.370681065,,,,,,,,,,,
World,2014,,0.65950972,0.652836809,,,,,,,,,,0.1794154358955224,
World,2014,,0.466451876,0.4529024,,,,,,,,,,0.1794154358955224,
World,2017,,0.726460446,0.715430581,,,,,,,,,,0.3023081295949162,
World,2017,,0.572281415,0.545945474,,,,,,,,,,0.3023081295949162,
World,2021,,0.768695481,0.74944649,0.093722303,,,,,,0.1250553631921073,,,0.3974811020909091,-0.3037587990909091
World,2021,,0.629601974,0.590556369,0.144993195,,,,,,0.24551965334912848,,0.051270891999999985,0.3974811020909091,-0.25248790709090907
World,2024,,0.811905054,0.786530252,0.13964138,,,,,,0.17754101593030652,,-0.005351814999999982,0.4955959421417323,-0.35595456214173227
World,2024,,0.691037804,0.621348138,0.238694473,,,,,,0.3841557709793925,,0.09905309299999998,0.4955959421417323,-0.2569014691417323
World,2024,,0.75022764,0.708502732,0.164070665,,,,,,0.23157379299985537,,-0.07462380799999999,0.4955959421417323,-0.3315252771417323
World,2024,,0.817706947,0.78810514,0.16661713,,,,,,0.2114148500541438,,0.0025464649999999978,0.4955959421417323,-0.3289788121417323
World,2011,,0.387181982,0.387181982,,,,,,,,,,,
World,2011,,0.572021519,0.572021519,,,,,,,,,,,
World,2014,,0.492185426,0.485310201,,,,,,,,,,0.1794154358955224,
World,2014,,0.696245166,0.687035765,,,,,,,,,,0.1794154358955224,
World,2017,,0.607762004,0.594828392,,,,,,,,,,0.3023081295949162,
World,2017,,0.752270454,0.736968975,,,,,,,,,,0.3023081295949162,
World,2021,,0.635661151,0.613281516,0.084880186,,,,,,0.13840330058145758,,,0.3974811020909091,-0.3126009160909091
World,2021,,0.753134379,0.717467244,0.170926632,,,,,,0.2382361472658395,,0.086046446,0.3974811020909091,-0.2265544700909091
World,2024,,0.671802504,0.635829287,0.130366007,,,,,,0.20503303271086978,,-0.04056062499999999,0.4955959421417323,-0.3652299351417323
World,2024,,0.805506924,0.752459678,0.271974438,,,,,,0.3614471923902878,,0.14160843099999998,0.4955959421417323,-0.22362150414173232
World,2011,,0.661010655,0.661010655,,,,,,,,,,,
World,2011,,0.369576703,0.369576703,,,,,,,,,,,
World,2014,,0.730431748,0.724429589,,,,,,,,,,0.1794154358955224,
World,2014,,0.481545721,0.470748239,,,,,,,,,,0.1794154358955224,
World,2017,,0.788977149,0.77595088,,,,,,,,,,0.3023081295949162,
World,2017,,0.575302872,0.559206008,,,,,,,,,,0.3023081295949162,
World,2021,,0.825509549,0.801532556,0.143769396,,,,,,0.1793681303694918,,,0.3974811020909091,-0.2537117060909091
World,2021,,0.63306391,0.609835532,0.056722931,,,,,,0.09301348974201785,,-0.08704646499999999,0.3974811020909091,-0.3407581710909091
World,2024,,0.856061089,0.821304334,0.21025659,,,,,,0.2560032637061428,,0.153533659,0.4955959421417323,-0.28533935214173234
World,2024,,0.696263076,0.662317851,0.092997352,,,,,,0.14041196664047034,,-0.11725923799999999,0.4955959421417323,-0.40259859014173227
Developing Economies,2011,,0.416372667,0.416372667,,,,,,,,,,,
Developing Economies,2014,,0.547377867,0.537330459,0.025119968,0.531957252,,,,,0.04674957017465485,,,0.1794154358955224,-0.1542954678955224
Developing Economies,2017,,0.639663468,0.622127673,0.053484854,0.4379041616701909,,,,,0.08597086469741395,,0.028364886,0.3023081295949162,-0.2488232755949162
Developing Economies,2021,,0.690001519,0.66127571,0.127402681,0.422519897,,,,,0.19266196999735558,,0.07391782699999999,0.3974811020909091,-0.27007842109090907
Developing Economies,2024,,0.754463783,0.713223553,0.183480079,0.545221471,,,,,0.25725465490901983,,0.056077398,0.4955959421417323,-0.31211586314173234
Developing Economies,2011,,0.464691312,0.464691312,,,,,,,,,,,
Developing Economies,2011,,0.368805628,0.368805628,,,,,,,,,,,
Developing Economies,2014,,0.591038288,0.579765793,,0.555935699,,,,,,,,0.1794154358955224,
Developing Economies,2014,,0.50403959,0.495208232,,0.508155728,,,,,,,,0.1794154358955224,
Developing Economies,2017,,0.681047579,0.660586784,,0.475870676,,,,,,,,0.3023081295949162,
Developing Economies,2017,,0.599056559,0.584390831,,0.400650665,,,,,,,,0.3023081295949162,
Developing Economies,2021,,0.721420894,0.690991192,0.149516124,0.437772089,,,,,0.21637920386111087,,,0.3974811020909091,-0.2479649780909091
Developing Economies,2021,,0.657804245,0.630824514,0.10474174,0.406890083,,,,,0.16603942566505905,,-0.044774384,0.3974811020909091,-0.2927393620909091
Developing Economies,2024,,0.779199867,0.734577087,0.221211806,0.569094144,,,,,0.30114171802366607,,0.11647006600000001,0.4955959421417323,-0.2743841361417323
Developing Economies,2024,,0.729736033,0.691877213,0.145761062,0.521296872,,,,,0.21067475451023415,,-0.07545074400000001,0.4955959421417323,-0.3498348801417323
Developing Economies,2011,,0.495902464,0.495902464,,,,,,,,,,,
Developing Economies,2011,,0.299174313,0.299174313,,,,,,,,,,,
Developing Economies,2014,,0.602848751,0.591924092,,0.596232881,,,,,,,,0.1794154358955224,
Developing Economies,2014,,0.465265877,0.456563722,,0.435219389,,,,,,,,0.1794154358955224,
Developing Economies,2017,,0.696938662,0.677433758,,0.515532053,,,,,,,,0.3023081295949162,
Developing Economies,2017,,0.557027115,0.542352188,,0.325190157,,,,,,,,0.3023081295949162,
Developing Economies,2021,,0.725825586,0.695214746,0.15703585,0.490863067,,,,,0.22588106898411503,,,0.3974811020909091,-0.24044525209090908
Developing Economies,2021,,0.636154656,0.610262222,0.082861305,0.319793836,,,,,0.13577983695015614,,-0.07417454500000001,0.3974811020909091,-0.3146197970909091
Developing Economies,2024,,0.80273082,0.757519375,0.228875771,0.624708123,,,,,0.30213850437818834,,0.146014466,0.4955959421417323,-0.2667201711417323
Developing Economies,2024,,0.681859783,0.646777602,0.114840537,0.425479221,,,,,0.1775579992950962,,-0.114035234,0.4955959421417323,-0.3807554051417323
Developing Economies,2011,,0.449532517,0.449532517,,,,,,,,,,,
Developing Economies,2011,,0.312078473,0.312078473,,,,,,,,,,,
Developing Economies,2014,,0.588200764,0.579840843,,0.558909159,,,,,,,,0.1794154358955224,
Developing Economies,2014,,0.416680363,0.401230344,,0.445668741,,,,,,,,0.1794154358955224,
Developing Economies,2017,,0.669963327,0.656163096,,0.445655359,,,,,,,,0.3023081295949162,
Developing Economies,2017,,0.53989797,0.51006243,,0.412382522,,,,,,,,0.3023081295949162,
Developing Economies,2021,,0.719984037,0.695948551,0.116542815,0.427013719,,,,,0.1674589520052036,,,0.3974811020909091,-0.28093828709090907
Developing Economies,2021,,0.593848368,0.550080814,0.162229988,0.408108326,,,,,0.29492028056808395,,0.045687173,0.3974811020909091,-0.2352511140909091
Developing Economies,2024,,0.778743142,0.747737767,0.161917893,0.553685834,,,,,0.21654368703299695,,-0.00031209499999998447,0.4955959421417323,-0.33367804914173227
Developing Economies,2024,,0.666778548,0.588574998,0.261352208,0.515018333,,,,,0.4440423206695572,,0.09943431499999997,0.4955959421417323,-0.23424373414173233
Developing Economies,2024,,0.712707488,0.663232307,0.192114603,0.473352562,,,,,0.2896641206593092,,-0.06923760499999998,0.4955959421417323,-0.3034813391417323
Developing Economies,2024,,0.788992982,0.753181991,0.187301234,0.60755455,,,,,0.2486799156619771,,-0.004813368999999984,0.4955959421417323,-0.3082947081417323
Developing Economies,2011,,0.290253466,0.290253466,,,,,,,,,,,
Developing Economies,2011,,0.502454645,0.502454645,,,,,,,,,,,
Developing Economies,2014,,0.406697004,0.398298035,,0.401328863,,,,,,,,0.1794154358955224,
Developing Economies,2014,,0.641924199,0.630768921,,0.619747809,,,,,,,,0.1794154358955224,
Developing Economies,2017,,0.550801071,0.535235365,,0.320850946,,,,,,,,0.3023081295949162,
Developing Economies,2017,,0.702670899,0.683726722,,0.520570768,,,,,,,,0.3023081295949162,
Developing Economies,2021,,0.558991533,0.531019398,0.105894437,0.262660712,,,,,0.199417266862255,,,0.3974811020909091,-0.2915866650909091
Developing Economies,2021,,0.681762631,0.634395753,0.226039789,0.446968039,,,,,0.35630722294573747,,0.120145352,0.3974811020909091,-0.1714413130909091
Developing Economies,2024,,0.601839849,0.55559487,0.160072269,0.32910154,,,,,0.28810969582926493,,-0.06596752,0.4955959421417323,-0.3355236731417323
Developing Economies,2024,,0.755612802,0.686993031,0.336819974,0.531888191,,,,,0.4902815003955987,,0.17674770500000003,0.4955959421417323,-0.15877596814173228
Developing Economies,2011,,0.525515339,0.525515339,,,,,,,,,,,
Developing Economies,2011,,0.34997414,0.34997414,,,,,,,,,,,
Developing Economies,2014,,0.640524974,0.63204151,,0.578807668,,,,,,,,0.1794154358955224,
Developing Economies,2014,,0.466435158,0.455055813,,0.490953516,,,,,,,,0.1794154358955224,
Developing Economies,2017,,0.725459327,0.707343347,,0.520122604,,,,,,,,0.3023081295949162,
Developing Economies,2017,,0.559948317,0.542850145,,0.360676673,,,,,,,,0.3023081295949162,
Developing Economies,2021,,0.766999755,0.733283324,0.201359852,0.516721104,,,,,0.27460034260918226,,,0.3974811020909091,-0.19612125009090908
Developing Economies,2021,,0.621033137,0.596673129,0.059444818,0.336462411,,,,,0.09962710755824904,,-0.141915034,0.3974811020909091,-0.3380362840909091
Developing Economies,2024,,0.816875647,0.769656189,0.269959276,0.640501866,,,,,0.35075307631937985,,0.21051445800000002,0.4955959421417323,-0.22563666614173228
Developing Economies,2024,,0.690736528503406,0.655370996,0.096368802,0.45230049,,,,,0.1470446549941615,,-0.17359047400000002,0.4955959421417323,-0.39922714014173233
East Asia & Pacific (Excluding High Income),2011,,0.549851834,0.549851834,,,,,,,,,,,
Europe & Central Asia (Excluding High Income),2011,,0.444287205,0.444287205,,,,,,,,,,,
Middle East & North Africa (Excluding High Income),2011,,0.3295567,0.3295567,,,,,,,,,,,
Sub-Saharan Africa (Excluding High Income),2011,,0.233105682,0.233105682,,,,,,,,,,,
East Asia & Pacific (Excluding High Income),2014,,0.688136459,0.686076236,0.00409759,0.710112196,,,,,0.005972499534293737,,,0.1794154358955224,-0.17531784589552238
Europe & Central Asia (Excluding High Income),2014,,0.573789112,0.573445062,0.001571051,0.383958057,,,,,0.0027396713375134095,,,0.1794154358955224,-0.1778443848955224
Middle East & North Africa (Excluding High Income),2014,,0.424508791,0.422710692,0.017105702,0.360183655,,,,,0.040466688739446414,,,0.1794154358955224,-0.1623097338955224
Sub-Saharan Africa (Excluding High Income),2014,,0.341808759,0.288852362,0.113834684,0.595648357,,,,,0.394092965734516,,,0.1794154358955224,-0.06558075189552239
East Asia & Pacific (Excluding High Income),2017,,0.703695935,0.701069579,0.01232804,0.521806048,,,,,0.01758461694712901,,0.00823045,0.3023081295949162,-0.2899800895949162
Europe & Central Asia (Excluding High Income),2017,,0.655453686,0.653193396,0.033315735,0.376638992,,,,,0.05100439656006565,,0.031744684,0.3023081295949162,-0.2689923945949162
Middle East & North Africa (Excluding High Income),2017,,0.53042808,0.523510646,0.09161093,0.375627098,,,,,0.17499344225370347,,0.07450522799999999,0.3023081295949162,-0.21069719959491623
Sub-Saharan Africa (Excluding High Income),2017,,0.424583147,0.328046535,0.205407906,0.543909034,,,,,0.6261547801442257,,0.091573222,0.3023081295949162,-0.09690022359491621
East Asia & Pacific (Excluding High Income),2021,,0.797010613,0.789460599,0.063435433,0.583644909,,,,,0.08035288028351621,,0.051107393,0.3974811020909091,-0.3340456690909091
Europe & Central Asia (Excluding High Income),2021,,0.775996414,0.769528616,0.171931867,0.292777451,,,,,0.22342491679347762,,0.138616132,0.3974811020909091,-0.2255492350909091
Middle East & North Africa (Excluding High Income),2021,,0.454130527,0.443243961,0.054282593,0.340248048,,,,,0.12246662735693763,,-0.037328336999999996,0.3974811020909091,-0.3431985090909091
Sub-Saharan Africa (Excluding High Income),2021,,0.492735586,0.361468719,0.272870258,0.520305526,,,,,0.7548931447094319,,0.06746235199999998,0.3974811020909091,-0.12461084409090911
East Asia & Pacific (Excluding High Income),2024,,0.83343266,0.821925209,0.069058118,0.71172144,,,,,0.08401995369386463,,0.005622685000000002,0.4955959421417323,-0.4265378241417323
Europe & Central Asia (Excluding High Income),2024,,0.778490635,0.775779213,0.106686028,0.406429594,,,,,0.13752112226291374,,-0.06524583899999999,0.4955959421417323,-0.3889099141417323
Middle East & North Africa (Excluding High Income),2024,,0.529089187,0.49974486,0.10709366,0.351251841,,,,,0.21429667130543373,,0.052811066999999996,0.4955959421417323,-0.3885022821417323
Sub-Saharan Africa (Excluding High Income),2024,,0.581823875,0.378459833,0.399929245,0.607496841,,,,,1.0567283767733417,,0.127058987,0.4955959421417323,-0.09566669714173232
East Asia & Pacific (Excluding High Income),2014,,0.707171034,0.705730504,,0.72421105,,,,,,,,0.1794154358955224,
East Asia & Pacific (Excluding High Income),2014,,0.668974636,0.666290577,,0.695919089,,,,,,,,0.1794154358955224,
Europe & Central Asia (Excluding High Income),2014,,0.587540548,0.587195276,,0.405289725,,,,,,,,0.1794154358955224,
Europe & Central Asia (Excluding High Income),2014,,0.562053147,0.561710141,,0.364720023,,,,,,,,0.1794154358955224,
